Year,Type,Name,Assets,Liabilities
2006,police,LOVES PARK POLICE PENSION FUND                    ,8229673.22,13631960.14
2006,police,LYNWOOD POLICE PENSION FUND                       ,2262595.85,3431004.1
2006,police,LYONS POLICE PENSION FUND                         ,9937957.87,15659512.84
2006,police,MACOMB POLICE PENSION FUND                        ,10511774.17,13710373.7
2006,police,MADISON POLICE PENSION FUND                       ,1076693.08,4991233.92
2006,police,MANTENO POLICE PENSION FUND                       ,1434282.54,1964319.35
2006,police,MARENGO POLICE PENSION FUND                       ,3403930.45,5524558.18
2006,police,MARION POLICE PENSION FUND                        ,5273883.38,8827118.86
2006,police,MARKHAM POLICE PENSION FUND                       ,10623175.0,12026692.49
2006,police,MARSEILLES POLICE PENSION FUND                    ,1663239.58,1795898.24
2006,police,MARYVILLE POLICE PENSION FUND                     ,253610.32,932589.79
2006,police,MASCOUTAH POLICE PENSION FUND                     ,1702372.19,2307145.8
2006,police,MATTESON POLICE PENSION FUND                      ,17801805.52,25393216.060000002
2006,police,MATTOON POLICE PENSION FUND                       ,13714306.27,24651930.53
2006,police,MAYWOOD POLICE PENSION FUND                       ,12651897.46,35767170.89
2006,police,MCCOOK POLICE PENSION FUND                        ,9422710.92,10910855.620000001
2006,police,MCHENRY POLICE PENSION FUND                       ,14262587.18,22955790.57
2006,police,MELROSE PARK POLICE PENSION FUND                  ,24888143.63,48457930.61
2006,police,MENDOTA POLICE PENSION FUND                       ,2634744.38,5248294.24
2006,police,METROPOLIS POLICE PENSION FUND                    ,2510287.69,3907107.95
2006,police,MIDLOTHIAN POLICE PENSION FUND                    ,11722073.17,12413962.940000001
2006,police,MILAN POLICE PENSION FUND                         ,4998284.59,6303230.1
2006,police,MINOOKA POLICE PENSION FUND                       ,1135757.51,2205146.45
2006,police,MOKENA POLICE PENSION FUND                        ,5383623.0,8102442.73
2006,police,MOLINE POLICE PENSION FUND                        ,27709378.38,55697271.55
2006,police,MONMOUTH POLICE PENSION FUND                      ,4617994.03,8564934.1
2006,police,MONTGOMERY POLICE PENSION FUND                    ,4503498.0,5023230.88
2006,police,MONTICELLO POLICE PENSION FUND                    ,487214.72,1103922.32
2006,police,MORRIS POLICE PENSION FUND                        ,7349051.43,11582167.870000001
2006,police,MORTON GROVE POLICE PENSION FUND                  ,24112701.45,40942854.47
2006,police,MORTON POLICE PENSION FUND                        ,5130072.45,7443040.46
2006,police,MT CARMEL POLICE PENSION FUND                     ,3198682.94,4481791.85
2006,police,MT PROSPECT POLICE PENSION FUND                   ,40084647.72,62762246.93
2006,police,MT VERNON POLICE PENSION FUND                     ,12147127.16,16476525.379999999
2006,police,MUNDELEIN POLICE PENSION FUND                     ,14963808.13,24863878.73
2006,police,MURPHYSBORO POLICE PENSION FUND                   ,3126106.68,5513635.53
2006,police,NAPERVILLE POLICE PENSION FUND                    ,61884111.52,88033694.42
2006,police,NEW LENOX POLICE PENSION FUND                     ,7137686.34,10282944.66
2006,police,NILES POLICE PENSION FUND                         ,24842886.54,48090553.06
2006,police,NORMAL POLICE PENSION FUND                        ,20247163.26,32285835.61
2006,police,NORRIDGE POLICE PENSION FUND                      ,15496880.68,25435527.310000002
2006,police,NORTH AURORA POLICE PENSION FUND                  ,6209075.86,9677049.82
2006,police,NORTH CHICAGO POLICE PENSION FUND                 ,17978615.46,28780980.08
2006,police,NORTH RIVERSIDE POLICE PENSION FUND               ,13067674.15,23460456.15
2006,police,NORTHBROOK POLICE PENSION FUND                    ,37196449.3,48723096.79
2006,police,NORTHFIELD POLICE PENSION FUND                    ,10707184.82,17129655.02
2006,police,NORTHLAKE POLICE PENSION FUND                     ,12221056.94,16886260.990000002
2006,police,OAK BROOK POLICE PENSION FUND                     ,26414382.0,33314955.54
2006,police,OAK FOREST POLICE PENSION FUND                    ,17037158.36,26492434.92
2006,police,OAK LAWN POLICE PENSION FUND                      ,57298579.65,86266083.35
2006,police,OAK PARK POLICE PENSION FUND                      ,64686238.39,99830300.58
2006,police,OAKBROOK TERRACE POLICE PENSION FUND              ,6742063.0,11408803.07
2006,police,O'FALLON POLICE PENSION FUND                      ,9855261.58,13499840.55
2006,police,OGLESBY POLICE PENSION FUND                       ,1502870.75,3182861.1399999997
2006,police,OLNEY POLICE PENSION FUND                         ,3115192.64,5036433.41
2006,police,OLYMPIA FIELDS POLICE PENSION FUND                ,3940192.9,8866173.809999999
2006,police,ORLAND HILLS POLICE PENSION FUND                  ,1863915.03,2231805.27
2006,police,ORLAND PARK POLICE PENSION FUND                   ,39172497.27,49018354.26
2006,police,OSWEGO POLICE PENSION FUND                        ,5497878.92,10772257.61
2006,police,OTTAWA POLICE PENSION FUND                        ,11078190.58,13982725.61
2006,police,PALATINE POLICE PENSION FUND                      ,32528147.52,59171900.96
2006,police,PALOS HEIGHTS POLICE PENSION FUND                 ,12410850.2,19608056.03
2006,police,PALOS HILLS POLICE PENSION FUND                   ,10256623.25,16943051.05
2006,police,PALOS PARK POLICE PENSION FUND                    ,575999.0,1976784.58
2006,police,PANA POLICE PENSION FUND                          ,2215888.94,3634582.2800000003
2006,police,PARIS POLICE PENSION FUND                         ,3713700.41,4921360.5600000005
2006,police,PARK CITY POLICE PENSION FUND                     ,471094.65,2819934.98
2006,police,PARK FOREST POLICE PENSION FUND                   ,15289179.69,23466297.89
2006,police,PARK RIDGE POLICE PENSION FUND                    ,26552196.66,42961354.269999996
2006,police,PEKIN POLICE PENSION FUND                         ,18923821.16,31500067.66
2006,police,PEORIA HEIGHTS POLICE PENSION FUND                ,597147.82,1782090.06
2006,police,PEORIA POLICE PENSION FUND                        ,131747428.96,185906216.6
2006,police,PERU POLICE PENSION FUND                          ,4600196.3,10457674.129999999
2006,police,PINCKNEYVILLE POLICE PENSION FUND                 ,268258.29,1801953.29
2006,police,PLAINFIELD POLICE PENSION FUND                    ,6066216.0,9614392.29
2006,police,PLANO POLICE PENSION FUND                         ,2435816.0,2605522.9299999997
2006,police,PONTIAC POLICE PENSION FUND                       ,6853733.29,7526297.91
2006,police,PONTOON BEACH POLICE PENSION FUND                 ,1560228.21,4401975.18
2006,police,POSEN POLICE PENSION FUND                         ,1777802.0,2465525.13
2006,police,PRINCETON POLICE PENSION FUND                     ,4612720.54,5454378.79
2006,police,PROSPECT HEIGHTS POLICE PENSION FUND              ,3833402.9,8719168.440000001
2006,police,QUINCY POLICE PENSION FUND                        ,23431815.09,40117451.46
2006,police,RANTOUL POLICE PENSION FUND                       ,10172956.0,14308641.469999999
2006,police,RICHTON PARK POLICE PENSION FUND                  ,7786973.13,11203380.89
2006,police,RIVER FOREST POLICE PENSION FUND                  ,16357278.02,25996871.19
2006,police,RIVER GROVE POLICE PENSION FUND                   ,7184995.63,13515977.15
2006,police,RIVERDALE POLICE PENSION FUND                     ,13190062.71,21384173.52
2006,police,RIVERSIDE POLICE PENSION FUND                     ,8449758.0,15455508.0
2006,police,ROBBINS POLICE PENSION FUND                       ,784557.84,1037199.57
2006,police,ROBINSON POLICE PENSION FUND                      ,2219441.06,3074884.66
2006,police,ROCHELLE POLICE PENSION FUND                      ,10330264.61,10529264.870000001
2006,police,ROCK FALLS POLICE PENSION FUND                    ,5702331.18,7611095.05
2006,police,ROCK ISLAND POLICE PENSION FUND                   ,23863681.15,55136289.58
2006,police,ROCKFORD POLICE PENSION FUND                      ,154164187.96,208741479.55
2006,police,ROCKTON POLICE PENSION FUND                       ,664289.95,1328325.63
2006,police,ROLLING MEADOWS POLICE PENSION FUND               ,21094351.43,39880099.46
2006,police,ROMEOVILLE POLICE PENSION FUND                    ,13872790.69,22559761.33
2006,police,ROSCOE POLICE PENSION FUND                        ,1168126.57,2192005.6799999997
2006,police,ROSELLE POLICE PENSION FUND                       ,13908054.27,20772177.43
2006,police,ROUND LAKE BEACH POLICE PENSION FUND              ,9938382.25,15593498.35
2006,police,ROUND LAKE PARK POLICE PENSION FUND               ,554216.96,2967151.2800000003
2006,police,ROUND LAKE POLICE PENSION FUND                    ,2911917.0,5036022.5
2006,police,SALEM POLICE PENSION FUND                         ,4518802.94,6287873.529999999
2006,police,SANDWICH POLICE PENSION FUND                      ,2417366.64,3063838.6100000003
2006,police,SAUK VILLAGE POLICE PENSION FUND                  ,4573099.19,6449629.04
2006,police,SAVANNA POLICE PENSION FUND                       ,1544323.24,2913668.9699999997
2006,police,SCHAUMBURG POLICE PENSION FUND                    ,63268232.93,97543365.97999999
2006,police,SCHILLER PARK POLICE PENSION FUND                 ,10929621.98,22306920.869999997
2006,police,SHELBYVILLE POLICE PENSION FUND                   ,1435321.41,2001747.33
2006,police,SHILOH POLICE PENSION FUND                        ,623577.75,1253028.31
2006,police,SHOREWOOD POLICE PENSION FUND                     ,3734907.0,4980484.54
2006,police,SILVIS POLICE PENSION FUND                        ,3632511.39,6551117.24
2006,police,SKOKIE POLICE PENSION FUND                        ,67577819.0,92755397.9
2006,police,SOUTH BARRINGTON POLICE PENSION FUND              ,2663244.67,5401913.5
2006,police,SOUTH BELOIT POLICE PENSION FUND                  ,584184.85,875644.15
2006,police,SOUTH CHICAGO HEIGHTS POLICE PENSION FUND         ,3144830.14,3482066.89
2006,police,SOUTH ELGIN POLICE PENSION FUND                   ,5144024.59,10651424.809999999
2006,police,SOUTH HOLLAND POLICE PENSION FUND                 ,15641330.0,23016414.42
2006,police,SPRING GROVE POLICE PENSION FUND                  ,949166.27,1948478.75
2006,police,SPRING VALLEY POLICE PENSION FUND                 ,1969042.44,2941511.54
2006,police,SPRINGFIELD POLICE PENSION FUND                   ,86354772.11,154682905.87
2006,police,ST CHARLES POLICE PENSION FUND                    ,21186818.74,32719070.16
2006,police,STAUNTON POLICE PENSION FUND                      ,275086.76,993045.74
2006,police,STEGER POLICE PENSION FUND                        ,3773912.05,4871516.609999999
2006,police,STERLING POLICE PENSION FUND                      ,10219820.27,14336919.809999999
2006,police,STICKNEY POLICE PENSION FUND                      ,4464065.64,10776526.4
2006,police,STONE PARK POLICE PENSIONFUND                     ,1293982.48,9017024.61
2006,police,STREAMWOOD POLICE PENSION FUND                    ,23885090.43,33945376.11
2006,police,STREATOR POLICE PENSION FUND                      ,6634941.71,11902575.89
2006,police,SUGAR GROVE POLICE PENSION FUND                   ,455857.06,1304745.87
2006,police,SUMMIT POLICE PENSION FUND                        ,7441002.75,18094109.439999998
2006,police,SWANSEA POLICE PENSION FUND                       ,4144130.06,6654485.49
2006,police,SYCAMORE POLICE PENSION FUND                      ,6581236.75,7921419.67
2006,police,TAYLORVILLE POLICE PENSION FUND                   ,4049784.28,6764973.91
2006,police,TINLEY PARK POLICE PENSION FUND                   ,31210184.12,40543855.760000005
2006,police,TROY POLICE PENSION FUND                          ,3072708.45,3992594.55
2006,police,UNIVERSITY PARK POLICEMENS PENSION FUND           ,4857320.73,5023942.640000001
2006,police,URBANA POLICE PENSION FUND                        ,18296201.67,27912990.14
2006,police,VANDALIA POLICE PENSION FUND                      ,3660729.76,3790353.63
2006,police,VENICE POLICE PENSION FUND                        ,965756.12,1714308.1099999999
2006,police,VERNON HILLS POLICE PENSION FUND                  ,19744388.79,24961386.09
2006,police,VILLA PARK POLICE PENSION FUND                    ,22336541.81,31320658.310000002
2006,police,WARRENVILLE POLICE PENSION FUND                   ,5643020.0,9587271.77
2006,police,WASHINGTON PARK POLICE PENSION FUND               ,2072644.54,1891041.57
2006,police,WASHINGTON POLICE PENSION FUND                    ,4576503.82,5501698.140000001
2006,police,WATERLOO POLICE PENSION FUND                      ,1790053.0,3228047.2
2006,police,WATSEKA POLICE PENSION FUND                       ,1661112.9,5111319.14
2006,police,WAUCONDA POLICE PENSION FUND                      ,4379157.02,9117843.15
2006,police,WAUKEGAN POLICE PENSION FUND                      ,51544889.4,96595987.00999999
2006,police,WAYNE POLICE PENSION FUND                         ,626755.0,1884361.78
2006,police,WEST CHICAGO POLICE PENSION FUND                  ,12981321.69,21270027.96
